ID,物种名称,是否是致病菌,样本量,患者性别,年龄,免疫状态,肺部基础疾病,证据等级,预后,id,sup_evi,old_start,answer,full
24503431,Corynebacterium aquaticum,是,1,男,17-65,,,2：肺组织病原学证据,治愈,https://pubmed.ncbi.nlm.nih.gov/24503431/,,,,"SPECIES:Corynebacterium aquaticum
ID:24503431
TITLE:[Corynebacterium aquaticum infection: one case report and literature review].
ABSTRACT:
OBJECTIVE: To study the diagnosis and treatment of Corynebacterium aquaticum infection. 
METHODS: A retrospective analysis of one case of Corynebacterium aquaticum infection and literature review were conducted. 
RESULTS: A 39-year old male patient was admitted because of cough, sputum production, fever and right chest pain for 10 days. Broad-spectrum antibiotic therapy had been given in another hospital, but the patient's condition had deteriorated.Nuclear magnetic resonance-guided percutancous transthoracic needle aspiration and lung tissue, pleural fluid and blood culture were performed after admission to our hospital. Corynebacterium aquaticum was grown from the lung tissue, the blood and the pleural effusion. Therefore the diagnosis of Corynebacterium aquaticum pneumonia complicated with pyothorax and septicemia was confirmed. After draining of pleural pus and intravenous vancomycin therapy, the patient recovered and was discharged from hospital. After literature search, we did not find reports on Corynebacterium aquaticum pneumonia complicated with pyothorax and septicemia. 
CONCLUSIONS: Corynebacterium aquaticum pneumonia complicated with pyothorax and septicemia is rare. The diagnosis could be confirmed by bacterial culture of lung tissue, pleural fluid and blood. Thoracic cavity draining and intravenous vancomycin are effective therapies for the disease."
26159536,Corynebacterium argentoratense,是,1,男,1-17,,,3：血及无菌体液（如脓胸液）,,https://pubmed.ncbi.nlm.nih.gov/26159536/,,,,"SPECIES:Corynebacterium argentoratense
ID:26159536
TITLE:Draft Genome Sequences of the Two Unrelated Macrolide-Resistant Corynebacterium argentoratense Strains CNM 463/05 and CNM 601/08, Isolated from Patients in the University Hospital of Leon, Spain.
ABSTRACT:Corynebacterium argentoratense has been associated mainly with infections in the human respiratory tract. Genome sequencing of two unrelated clinical macrolide-resistant strains, CNM 463/05 and CNM 601/08, revealed the presence of the antibiotic resistance gene erm(X) allocated to a specific genomic region with 100% similarity to the widely distributed transposable element Tn5432. 
物种:棒状杆菌argentoratense
ID: 26159536
标题:从西班牙莱昂大学医院的患者中分离的两株不相关的大环内酯耐药阿根廷棒状杆菌CNM 463/05和CNM 601/08的基因组序列草图。
摘要:阿根廷棒状杆菌主要与人类呼吸道感染有关。对两个不相关的大环内酯耐药临床菌株CNM 463/05和CNM 601/08进行基因组测序，发现存在抗生素耐药基因erm(X)，该基因分布在一个特定的基因组区域，与广泛分布的转座因子Tn5432 100%相似。"
4627266,Corynebacterium auris,是,10-100,,,,,,,https://pubmed.ncbi.nlm.nih.gov/4627266/,,,,"SPECIES:Corynebacterium auris
ID:4627266
TITLE:Diphtheria infection in North West Canada, 1969, 1970 and 1971.
ABSTRACT:In three years, Corynebacterium diphtheriae was isolated from 1238 people, consisting of 820 North American Indians or Metis, 318 people of Caucasian origin, 97 Eskimos and 3 Asiatic Indians. Diphtheria infection of the throat, nose, ears and skin was common in the North American Indian and Metis people, but rarely caused severe symptoms. The infection occurred less often in white people but was more serious; of 27 cases of toxic respiratory diphtheria, 25 were white people. The public health significance of the endemic infection of the North American Indian and Metis people is discussed."
7876676,Corynebacterium jeikeium,是,1,男,17-65,受损,,2：肺组织病原学证据,死亡,https://pubmed.ncbi.nlm.nih.gov/7876676/,old male who was diagnosed as malignant lymphoma on August 1992.,255.0,malignant lymphoma,"SPECIES:Corynebacterium jeikeium
ID:7876676
TITLE:[A case of Corynebacterium jeikeium septicemia].
ABSTRACT:We report a case of Corynebacterium jeikeium septicemia associated with malignant lymphoma. The patient is a 58-year-old male who was diagnosed as malignant lymphoma on August 1992. May 15, 1993, he was admitted to our hospital because of oliguria, abdominal flatulence and vomiting which developed a few days before admission. Anticancer regimen were started. In the middle of July, white blood cell (WBC) count dropped to 100/mm3 and body temperature rose to 39 degrees C. He was been treated with Ceftazidime and Piperacillin. C. jeikeium was recovered from blood culture. Antibiotics were switched to minocycline and vancomycin. He died of septic shock and pneumonia. Autopsy revealed the presence of the colonies of Rods. Which were morphologically compatible with C. jeikeium were observed in lung tissue and in the small pulmonary vessels."
22605704,Corynebacterium jeikeium,是,,,,受损,,,,https://pubmed.ncbi.nlm.nih.gov/22605704/, to treat Corynebacterium jeikeium bacteraemia and pulmonary infiltrates in a patient with acute myelogenous leukaemia.,294.0,acute myelogenous leukaemia,"SPECIES:Corynebacterium jeikeium
ID:22605704
TITLE:Corynebacterium jeikeium bacteraemia and pulmonary infiltrates in a patient with acute myelogenous leukaemia.
ABSTRACT:The authors used vancomycin (VCM) to treat Corynebacterium jeikeium bacteraemia and pulmonary infiltrates in a patient with acute myelogenous leukaemia. Pulmonary infiltrates are found in about one-third of patients with haematological pathologies accompanying C jeikeium bacteraemia. Although linezolid and daptomycin are antimicrobial alternatives for treating Corynebacterium infections, the authors believe that VCM is the best choice for immediate treatment success and to prevent pulmonary infiltrates from developing in the presence of bloodstream infection with Corynebacteria in patients with haematological malignancies."
26744687,Corynebacterium macginleyi,是,1,女,65以上,抑制,肺部肿瘤,4：气管镜活检组织培养出病原体，或者支气管肺泡灌洗液（BALF）定量培养>10**4,治愈,https://pubmed.ncbi.nlm.nih.gov/26744687/, A cause of ventilator associated pneumonia in an immunocompromised patient.,130.0,immunocompromised,"SPECIES:Corynebacterium macginleyi
ID:26744687
TITLE:Corynebacterium macginleyi: A cause of ventilator associated pneumonia in an immunocompromised patient.
ABSTRACT:PURPOSE AND IMPORTANCE: Corynebacterium macginleyi, a lipophilic diphtheroid from the genus Corynebacteria, is a known cause of conjunctivitis. It was recently reported as a cause of serious infections in immunocompromised individuals. It has never been reported as a cause of ventilator-associated pneumonia, that which carries a high burden and risk of mortality. Our report intends to increase awareness of a potentially lethal nosocomial bacterial infection. OBSERVATIONS: This case reports on a 73 year old lady with metastatic lung adenocarcinoma on chemotherapy, who was hospitalized for dyspnea and diffuse pulmonary infiltrates in 2011. Trans-bronchial biopsies revealed cryptogenic organizing pneumonia. The patient improved with steroids. Failure to wean ensued with a bronchopleural fistula, increase in secretions, oxygen requirements, and appearance of new infiltrates. Two mini-BAL cultures yielded gram positive pleomorphic rods with palisade arrangement, diagnosed as C. macginleyi. Vancomycin therapy was initiated. She improved and was successfully extubated. 
CONCLUSION AND RELEVANCE: Non-diphtheria Corynebacteria usually form normal flora. If isolated, they are often dismissed as contaminants. C. macginleyi has emerged as a life-threatening nosocomial infection. Prompt identification and treatment are required. It is resistant to quinolones. Thus far, vancomycin is the preferred treatment.
物种:棒状杆菌macginleyi
ID: 26744687
标题:麦克金利棒状杆菌:免疫功能低下患者呼吸机相关性肺炎的一个原因。
摘要目的与重要性:棒状杆菌属(Corynebacterium macginleyi)是一种嗜脂白喉类杆菌，是结膜炎的已知病因。最近有报道称它是免疫缺陷个体严重感染的一个原因。它从未被报道为呼吸机相关肺炎的原因，而呼吸机相关肺炎具有很高的负担和死亡风险。我们的报告旨在提高人们对一种潜在致命的医院细菌感染的认识。观察:本病例报告一位73岁女性化疗转移性肺腺癌患者，2011年因呼吸困难和弥漫性肺浸润住院。经支气管活检发现隐源性有组织性肺炎。病人服用类固醇后好转了。断奶失败导致支气管胸膜瘘、分泌物增加、需氧量增加和出现新的浸润。两次微量bal培养产生栅栏状排列的革兰氏阳性多形性棒，诊断为C. macginleyi。开始了万古霉素治疗。她好转了，成功拔管。
结论与相关性:非白喉棒状杆菌通常形成正常菌群。如果被隔离，它们通常被认为是污染物。C. macginleyi已经成为一种危及生命的医院感染。需要及时识别和处理。它对喹诺酮类药物有抗药性。迄今为止，万古霉素是首选的治疗方法。"
21162757,Corynebacterium mucifaciens,是,1,男,17-65,正常,,3：血及无菌体液（如脓胸液）,治愈,https://pubmed.ncbi.nlm.nih.gov/21162757/, mucifaciens in an immunocompetent man returning from Maghreb.,447.0,immunocompetent,"SPECIES:Corynebacterium mucifaciens
ID:21162757
TITLE:Corynebacterium mucifaciens in an immunocompetent patient with cavitary pneumonia.
ABSTRACT:
BACKGROUND: Corynebacterium mucifaciens has been mainly isolated from skin, blood and from other normally-sterile body fluids. It has rarely been described as a human pathogen since its description. CASE PRESENTATION: We herein report the first case of cavitary pneumonia due to C. mucifaciens in an immunocompetent man returning from Maghreb. 
CONCLUSION: C. mucifaciens should be considered as important human pathogen in patients with severe illness and compatible history of exposure even in individuals with no clearly identified immunosuppression."
32184071,Corynebacterium simulans,是,,,,,,6：气管吸出物或痰的分子诊断（PCR、基因组测序等）病原,,https://pubmed.ncbi.nlm.nih.gov/32184071/,,,,"SPECIES:Corynebacterium simulans
ID:32184071
TITLE:Corynebacterium species as one of the major causative pathogens of bacterial pneumonia.
ABSTRACT:Recent advances using molecular methods, matrix-assisted laser desorption ionization time of flightmass spectrometry, and next-generation sequencers enable rapid and precise detection of bacterial species in the clinical samples, revealing bacterial diversities in the human body. Corynebacterium species are Gram-positive bacilli, which can cause pneumonia and have been reported as causative pathogens of lower respiratory tract infections since the 1970's. However, Corynebacterium spp. may be recognized and sorted as part of normal respiratory flora on Gram staining and culture, resulting in clinical under-recognition as pathogenic bacteria. The results of the clone library method using bacterial 16S ribosomal RNA gene sequence analysis in Japanese patients with hospital-acquired pneumonia revealed that bronchoalveolar lavage fluid obtained from the lung lesions contained 11.8% Corynebacterium spp., which was the second most predominant bacterial phylotype. Additionally, among patients in whom Corynebacterium spp. were detected, C. simulans was most commonly detected followed by C. striatum. In addition, almost half of the patients in whom C. simulans was detected was monophylotypic infection and/or co-detection of C. simulansand C. striatum. Further clinical information is expected on corynebacteria as pathogens of lower respiratory tract infection.
物种:棒状杆菌simulans
ID: 32184071
题目:棒状杆菌是细菌性肺炎的主要病原菌之一。
摘要:近年来分子方法、基质辅助激光解吸电离飞行时间质谱和新一代测序技术的发展，使临床样本中的细菌种类能够快速、准确地检测，揭示人体细菌的多样性。棒状杆菌属革兰氏阳性杆菌，可引起肺炎，自20世纪70年代以来已被报道为下呼吸道感染的致病菌。然而，在革兰氏染色和培养过程中，棒状杆菌可能被识别和分类为正常呼吸菌群的一部分，导致临床对致病菌的认识不足。采用细菌16S核糖体RNA基因序列克隆文库法分析日本医院获得性肺炎患者肺部病变支气管肺泡灌洗液中棒状杆菌属细菌占11.8%，为第二优势系统类型。此外，在检出棒状杆菌的患者中，模拟梭菌最常见，其次是纹状梭菌。此外，在检测到C. simulans的患者中，几乎有一半是单株型感染和/或同时检测到C. simulans和C.纹状体。棒状杆菌作为下呼吸道感染的病原体，其临床资料有待进一步研究。"
19060075,Corynebacterium sputi,是,1,,,,,5：气管吸出物或痰/BALF纯培养或优势培养出病原体,,https://pubmed.ncbi.nlm.nih.gov/19060075/,,,,"SPECIES:Corynebacterium xerosis
ID:19060075
TITLE:Corynebacterium sputi sp. nov., isolated from the sputum of a patient with pneumonia.
ABSTRACT:A coryneform bacterium isolated from the sputum of a patient with pneumonia was characterized by phenotypic and molecular taxonomic methods. Chemotaxonomic investigations revealed the presence of cell-wall chemotype IV and short chain mycolic acids consistent with the genus Corynebacterium. Comparative 16S rRNA gene sequencing studies confirmed this assignment, with the organism forming a hitherto unknown subline within the genus associated with a subcluster containing Corynebacterium hansenii, Corynebacterium freneyi, Corynebacterium xerosis, Corynebacterium amycolatum and Corynebacterium sphenisci. Sequence divergence values of &gt;2.7 % from established corynebacterial species suggested that the new isolate represented a novel species. This was also supported by the results of the biochemical tests. On the basis of phenotypic and phylogenetic evidence, it is proposed that the unknown bacterium be classified as a novel species of the genus Corynebacterium, Corynebacterium sputi sp. nov. (type strain IMMIB L-999(T)=DSM 45148(T)=CCUG 55795(T))."
29228443,Corynebacterium tuberculostearicum,是,1,,65以上,,,2：肺组织病原学证据,,https://pubmed.ncbi.nlm.nih.gov/29228443/,,,,"SPECIES:Corynebacterium tuberculostearicum
ID:29228443
TITLE:Postoperative deep wound dehiscence of thoracotomy with isolation of Corynebacterium tuberculostearicum: surgical site infection or colonization?
ABSTRACT:
OBJECTIVE: Infections with Corynebacterium tuberculostearicum are very rare as in most of the cases its isolation is associated with tissue colonization rather than infection. CASE REPORT: An 80-year old female patient was sent to the consultation hour of thoracic surgery for evaluation of a symptomatic persistent unilateral pleural effusion of her right lung. The differential diagnosis included either the presence of a chronic pleural empyema or the presence of malignancy. After excluding a malignancy, a decortication of the middle and lower lobe was performed, as the two lobes could not significantly re-expand. The course was further complicated by the presence of two-times deep wound dehiscence, which made necessary a rethoracotomy. The microbiologic results of the biopsies revealed the presence of only Corynebacterium tuberculostearicum with an initially questionable clinical relevance. As soon as the antibiotic treatment for Corynebacterium tuberculostearicum began, together with the use of vacuum-assisted therapy (VAC), the closure of the thoracotomy was accelerated. 
CONCLUSIONS: Clinically relevant surgical site infections with Corynebacterium species in thoracic surgery are difficult to distinguish. Nevertheless, its combined surgical and antibiotic treatment is warranted when its relevance is questionable due to its resistance to broad-spectrum antibiotics as well as to its potential for the complicated clinical course.
物种:棒状杆菌tuberculostearicum
ID: 29228443
标题:分离结核棒状杆菌和硬脂杆菌开胸术后深伤口裂开:手术部位感染还是定植?
文摘:
目的:硬脂结核棒状杆菌感染是非常罕见的，因为在大多数情况下，它的分离与组织定植有关，而不是感染。病例报告:一位80岁的女性患者被送到胸外科的咨询时间，以评估症状性持续性单侧胸腔积液她的右肺。鉴别诊断包括要么存在慢性胸膜脓胸或存在恶性肿瘤。排除恶性肿瘤后，由于两叶不能明显重新扩张，对中下叶进行去皮。这一过程进一步复杂的存在的两倍深伤口裂开，这使必要的开胸手术。活检的微生物学结果显示只有结核硬脂棒状杆菌存在，最初的临床相关性值得怀疑。一旦开始对结核硬脂棒状杆菌进行抗生素治疗，并使用真空辅助治疗(VAC)，开胸手术的闭合速度就会加快。
结论:胸外科临床相关的棒状杆菌感染难以鉴别。然而，当其相关性因其对广谱抗生素的耐药性以及其在复杂临床过程中的潜力而受到质疑时，它的外科和抗生素联合治疗是有必要的。"
